Unnamed: 0,id_estudiante,carrera_alumno,codigo_materia,materia,nivel_materia,repite_materia,nota_final,ppa,ppac,fecha_inscripcion
,935,RED,INF220,ESTRUCTURA DE DATOS I,4,2,63,50,50,2/22/2017
,1049,RED,INF220,ESTRUCTURA DE DATOS I,4,0,63,62,62,2/22/2017
,1050,INF,INF220,ESTRUCTURA DE DATOS I,4,0,75,66,66,2/22/2017
,680,SIS,INF220,ESTRUCTURA DE DATOS I,4,0,65,62,61,2/22/2017
,552,INF,INF220,ESTRUCTURA DE DATOS I,4,6,0,31,31,4/21/2017
,2348,RED,INF220,ESTRUCTURA DE DATOS I,4,1,45,51,51,2/22/2017
,1752,INF,INF220,ESTRUCTURA DE DATOS I,4,1,59,47,47,2/23/2017
,2258,RED,INF220,ESTRUCTURA DE DATOS I,4,0,56,40,39,4/6/2017
,1753,SIS,INF220,ESTRUCTURA DE DATOS I,4,1,0,49,49,2/24/2017
,412,INF,INF220,ESTRUCTURA DE DATOS I,4,12,0,19,19,3/29/2017
,611,RED,INF220,ESTRUCTURA DE DATOS I,4,4,50,42,42,2/24/2017
,2349,INF,INF220,ESTRUCTURA DE DATOS I,4,4,20,40,40,3/27/2017
,650,INF,INF220,ESTRUCTURA DE DATOS I,4,2,0,41,41,4/7/2017
,415,SIS,INF220,ESTRUCTURA DE DATOS I,4,0,85,52,52,2/22/2017
,2350,INF,INF220,ESTRUCTURA DE DATOS I,4,1,0,43,43,2/23/2017
,2351,RED,INF220,ESTRUCTURA DE DATOS I,4,6,0,44,44,2/23/2017
,368,SIS,INF220,ESTRUCTURA DE DATOS I,4,1,100,44,44,2/24/2017
,2352,SIS,INF220,ESTRUCTURA DE DATOS I,4,8,85,39,39,2/24/2017
,574,INF,INF220,ESTRUCTURA DE DATOS I,4,10,0,44,44,2/23/2017
,837,INF,INF220,ESTRUCTURA DE DATOS I,4,1,85,57,43,2/22/2017
,943,RED,INF220,ESTRUCTURA DE DATOS I,4,5,50,37,37,4/6/2017
,2353,SIS,INF220,ESTRUCTURA DE DATOS I,4,0,90,49,49,2/22/2017
,662,SIS,INF220,ESTRUCTURA DE DATOS I,4,3,85,36,36,3/27/2017
,2354,SIS,INF220,ESTRUCTURA DE DATOS I,4,1,100,63,63,2/22/2017
,583,SIS,INF220,ESTRUCTURA DE DATOS I,4,0,100,49,49,2/22/2017
,430,SIS,INF220,ESTRUCTURA DE DATOS I,4,0,85,48,48,2/22/2017
,2355,RED,INF220,ESTRUCTURA DE DATOS I,4,3,85,51,51,2/23/2017
,493,SIS,INF220,ESTRUCTURA DE DATOS I,4,1,50,44,43,4/19/2017
,2356,SIS,INF220,ESTRUCTURA DE DATOS I,4,1,100,45,45,3/3/2017
,2357,RED,INF220,ESTRUCTURA DE DATOS I,4,2,0,33,33,3/27/2017
,2358,INF,INF220,ESTRUCTURA DE DATOS I,4,7,0,45,45,3/31/2017
,2359,SIS,INF220,ESTRUCTURA DE DATOS I,4,1,90,43,43,3/8/2017
,2360,SIS,INF220,ESTRUCTURA DE DATOS I,4,10,0,39,39,3/31/2017
,1744,SIS,INF220,ESTRUCTURA DE DATOS I,4,3,25,33,33,3/27/2017
,1675,RED,INF220,ESTRUCTURA DE DATOS I,4,0,100,37,37,2/24/2017
,2361,SIS,INF220,ESTRUCTURA DE DATOS I,4,7,0,35,35,3/31/2017
,723,SIS,INF220,ESTRUCTURA DE DATOS I,4,2,100,40,40,2/23/2017
,2362,INF,INF220,ESTRUCTURA DE DATOS I,4,1,80,38,38,2/23/2017
,441,SIS,INF220,ESTRUCTURA DE DATOS I,4,0,100,61,61,2/22/2017
,750,SIS,INF220,ESTRUCTURA DE DATOS I,4,0,100,52,52,2/22/2017
,1013,RED,INF220,ESTRUCTURA DE DATOS I,4,5,0,19,19,3/27/2017
,2363,SIS,INF220,ESTRUCTURA DE DATOS I,4,6,50,46,46,3/2/2017
,393,SIS,INF220,ESTRUCTURA DE DATOS I,4,0,85,42,42,4/7/2017
,2364,INF,INF220,ESTRUCTURA DE DATOS I,4,0,100,65,63,2/22/2017
,397,INF,INF220,ESTRUCTURA DE DATOS I,4,8,80,29,29,3/27/2017
,634,SIS,INF220,ESTRUCTURA DE DATOS I,4,1,85,55,55,2/23/2017
,697,SIS,INF220,ESTRUCTURA DE DATOS I,4,7,80,29,29,3/28/2017
,518,SIS,INF220,ESTRUCTURA DE DATOS I,4,1,85,41,41,2/23/2017
,2365,RED,INF220,ESTRUCTURA DE DATOS I,4,4,0,41,39,2/24/2017
,949,RED,INF220,ESTRUCTURA DE DATOS I,4,4,0,37,37,2/23/2017
,1046,INF,INF220,ESTRUCTURA DE DATOS I,4,2,85,32,32,2/24/2017
,2366,RED,INF220,ESTRUCTURA DE DATOS I,4,1,0,38,38,2/23/2017
,679,SIS,INF220,ESTRUCTURA DE DATOS I,4,5,0,35,35,4/7/2017
,2367,SIS,INF220,ESTRUCTURA DE DATOS I,4,0,100,42,42,3/3/2017
,871,RED,INF220,ESTRUCTURA DE DATOS I,4,1,52,40,40,3/27/2017
,406,SIS,INF220,ESTRUCTURA DE DATOS I,4,1,85,50,50,2/22/2017
,460,SIS,INF220,ESTRUCTURA DE DATOS I,4,8,0,32,32,2/24/2017
,2368,SIS,INF220,ESTRUCTURA DE DATOS I,4,1,100,51,51,2/22/2017
,2369,SIS,INF220,ESTRUCTURA DE DATOS I,4,3,85,43,43,2/22/2017
,1736,RED,INF220,ESTRUCTURA DE DATOS I,4,7,0,19,19,3/28/2017
,556,INF,INF220,ESTRUCTURA DE DATOS I,4,10,0,28,28,3/30/2017
,2370,SIS,INF220,ESTRUCTURA DE DATOS I,4,1,65,44,44,2/23/2017
,2371,INF,INF220,ESTRUCTURA DE DATOS I,4,0,85,54,54,2/22/2017
,326,INF,INF220,ESTRUCTURA DE DATOS I,4,0,90,59,59,2/22/2017
,881,RED,INF221,PROGRAMACION ENSAMBLADOR,4,4,64,45,45,3/29/2017
,705,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,3,0,20,20,2/24/2017
,2261,INF,INF221,PROGRAMACION ENSAMBLADOR,4,3,0,20,20,2/25/2017
,2311,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,1,79,52,52,2/24/2017
,339,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,4,0,24,24,3/28/2017
,572,RED,INF221,PROGRAMACION ENSAMBLADOR,4,5,69,49,49,2/23/2017
,2372,INF,INF221,PROGRAMACION ENSAMBLADOR,4,1,1,39,39,2/23/2017
,371,RED,INF221,PROGRAMACION ENSAMBLADOR,4,7,4,36,36,2/23/2017
,960,INF,INF221,PROGRAMACION ENSAMBLADOR,4,11,23,37,33,3/2/2017
,925,RED,INF221,PROGRAMACION ENSAMBLADOR,4,4,50,47,47,3/7/2017
,373,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,6,11,39,39,3/1/2017
,2314,INF,INF221,PROGRAMACION ENSAMBLADOR,4,2,0,25,25,2/24/2017
,195,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,2,46,59,56,2/22/2017
,268,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,0,69,53,53,2/22/2017
,1062,RED,INF221,PROGRAMACION ENSAMBLADOR,4,1,0,34,33,3/28/2017
,1770,INF,INF221,PROGRAMACION ENSAMBLADOR,4,3,0,19,19,3/1/2017
,1034,RED,INF221,PROGRAMACION ENSAMBLADOR,4,9,0,26,26,3/30/2017
,2373,INF,INF221,PROGRAMACION ENSAMBLADOR,4,2,1,37,40,2/22/2017
,1036,RED,INF221,PROGRAMACION ENSAMBLADOR,4,5,1,34,34,3/3/2017
,2320,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,4,17,37,37,3/27/2017
,897,RED,INF221,PROGRAMACION ENSAMBLADOR,4,4,26,47,47,2/22/2017
,2374,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,1,4,31,30,3/3/2017
,2241,INF,INF221,PROGRAMACION ENSAMBLADOR,4,3,9,42,42,2/23/2017
,498,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,2,51,46,46,2/22/2017
,2375,RED,INF221,PROGRAMACION ENSAMBLADOR,4,3,21,39,39,2/23/2017
,2376,RED,INF221,PROGRAMACION ENSAMBLADOR,4,1,72,48,47,2/22/2017
,1039,RED,INF221,PROGRAMACION ENSAMBLADOR,4,1,28,52,52,2/22/2017
,946,RED,INF221,PROGRAMACION ENSAMBLADOR,4,3,4,50,34,3/28/2017
,510,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,1,33,52,52,2/22/2017
,444,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,2,11,41,41,2/23/2017
,2377,INF,INF221,PROGRAMACION ENSAMBLADOR,4,3,0,19,19,2/24/2017
,2272,RED,INF221,PROGRAMACION ENSAMBLADOR,4,1,31,55,55,2/22/2017
,2284,INF,INF221,PROGRAMACION ENSAMBLADOR,4,1,30,42,42,2/23/2017
,2378,INF,INF221,PROGRAMACION ENSAMBLADOR,4,2,15,50,50,2/22/2017
,2345,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,1,3,27,27,3/31/2017
,913,RED,INF221,PROGRAMACION ENSAMBLADOR,4,0,70,62,62,2/22/2017
,452,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,4,10,47,47,2/22/2017
,408,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,2,53,49,49,2/24/2017
,240,INF,INF221,PROGRAMACION ENSAMBLADOR,4,5,0,23,23,2/24/2017
,326,INF,INF221,PROGRAMACION ENSAMBLADOR,4,0,72,59,59,3/30/2017
,416,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,3,0,26,26,2/24/2017
,1758,INF,INF221,PROGRAMACION ENSAMBLADOR,4,5,12,25,24,2/24/2017
,817,INF,INF221,PROGRAMACION ENSAMBLADOR,4,12,0,30,30,2/24/2017
,2221,INF,INF221,PROGRAMACION ENSAMBLADOR,4,7,0,27,27,3/29/2017
,2379,RED,INF221,PROGRAMACION ENSAMBLADOR,4,14,0,30,30,3/1/2017
,2380,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,3,34,30,30,2/24/2017
,2381,INF,INF221,PROGRAMACION ENSAMBLADOR,4,5,21,36,36,3/1/2017
,942,RED,INF221,PROGRAMACION ENSAMBLADOR,4,3,4,31,31,2/23/2017
,1768,INF,INF221,PROGRAMACION ENSAMBLADOR,4,5,49,32,32,3/29/2017
,430,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,1,51,48,48,2/22/2017
,2382,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,9,8,31,31,3/29/2017
,2228,RED,INF221,PROGRAMACION ENSAMBLADOR,4,1,7,44,42,2/23/2017
,771,INF,INF221,PROGRAMACION ENSAMBLADOR,4,7,2,22,21,3/1/2017
,431,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,5,0,26,26,3/28/2017
,1775,INF,INF221,PROGRAMACION ENSAMBLADOR,4,2,1,35,35,2/23/2017
,773,INF,INF221,PROGRAMACION ENSAMBLADOR,4,3,0,37,37,4/21/2017
,501,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,0,81,53,58,2/22/2017
,826,INF,INF221,PROGRAMACION ENSAMBLADOR,4,6,0,32,33,2/23/2017
,354,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,1,5,35,35,2/23/2017
,2243,INF,INF221,PROGRAMACION ENSAMBLADOR,4,0,55,41,41,2/23/2017
,974,RED,INF221,PROGRAMACION ENSAMBLADOR,4,4,1,18,18,2/24/2017
,2250,INF,INF221,PROGRAMACION ENSAMBLADOR,4,2,2,27,22,3/1/2017
,2383,INF,INF221,PROGRAMACION ENSAMBLADOR,4,1,2,28,28,3/1/2017
,2364,INF,INF221,PROGRAMACION ENSAMBLADOR,4,0,62,65,63,2/22/2017
,2251,RED,INF221,PROGRAMACION ENSAMBLADOR,4,4,1,22,22,2/24/2017
,2384,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,1,9,50,50,2/22/2017
,2385,INF,INF221,PROGRAMACION ENSAMBLADOR,4,5,32,45,45,2/23/2017
,2255,RED,INF221,PROGRAMACION ENSAMBLADOR,4,3,56,39,36,2/23/2017
,2386,INF,INF221,PROGRAMACION ENSAMBLADOR,4,5,0,25,25,3/3/2017
,2256,INF,INF221,PROGRAMACION ENSAMBLADOR,4,8,28,36,36,2/24/2017
,832,INF,INF221,PROGRAMACION ENSAMBLADOR,4,4,0,30,30,3/31/2017
,1752,INF,INF221,PROGRAMACION ENSAMBLADOR,4,0,51,47,47,2/23/2017
,2387,RED,INF221,PROGRAMACION ENSAMBLADOR,4,4,0,24,24,2/24/2017
,2259,RED,INF221,PROGRAMACION ENSAMBLADOR,4,7,2,19,19,3/3/2017
,2388,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,0,92,78,78,2/22/2017
,365,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,1,75,62,62,2/22/2017
,1055,RED,INF221,PROGRAMACION ENSAMBLADOR,4,3,6,37,37,2/24/2017
,2389,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,2,58,43,43,2/23/2017
,2371,INF,INF221,PROGRAMACION ENSAMBLADOR,4,2,11,54,54,2/22/2017
,467,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,3,4,47,47,2/22/2017
,708,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,0,73,62,74,2/22/2017
,2350,INF,INF221,PROGRAMACION ENSAMBLADOR,4,1,52,43,43,2/23/2017
,687,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,3,80,44,44,2/23/2017
,2224,INF,INF221,PROGRAMACION ENSAMBLADOR,4,3,0,29,29,3/31/2017
,2390,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,0,69,51,51,2/22/2017
,570,INF,INF221,PROGRAMACION ENSAMBLADOR,4,1,94,52,52,2/24/2017
,2391,INF,INF221,PROGRAMACION ENSAMBLADOR,4,8,23,25,25,2/24/2017
,2392,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,0,56,47,47,2/23/2017
,712,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,5,0,32,32,2/24/2017
,2331,RED,INF221,PROGRAMACION ENSAMBLADOR,4,2,45,46,44,2/23/2017
,2239,INF,INF221,PROGRAMACION ENSAMBLADOR,4,2,15,36,36,2/23/2017
,2280,INF,INF221,PROGRAMACION ENSAMBLADOR,4,2,21,34,34,2/23/2017
,426,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,6,21,43,43,2/22/2017
,820,INF,INF221,PROGRAMACION ENSAMBLADOR,4,9,0,35,35,3/3/2017
,2393,INF,INF221,PROGRAMACION ENSAMBLADOR,4,2,54,28,28,3/29/2017
,2394,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,5,28,33,33,3/7/2017
,2395,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,4,20,48,48,2/24/2017
,2396,RED,INF221,PROGRAMACION ENSAMBLADOR,4,0,63,53,53,2/22/2017
,2397,RED,INF221,PROGRAMACION ENSAMBLADOR,4,5,78,47,49,2/22/2017
,717,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,5,0,27,27,3/2/2017
,1063,RED,INF221,PROGRAMACION ENSAMBLADOR,4,4,0,33,33,3/31/2017
,2398,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,0,51,49,49,2/22/2017
,2399,RED,INF221,PROGRAMACION ENSAMBLADOR,4,1,4,42,42,2/23/2017
,748,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,1,81,69,69,2/22/2017
,718,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,3,47,50,50,2/22/2017
,2242,INF,INF221,PROGRAMACION ENSAMBLADOR,4,3,23,35,35,3/3/2017
,930,RED,INF221,PROGRAMACION ENSAMBLADOR,4,5,0,31,31,2/23/2017
,2247,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,6,5,25,25,3/29/2017
,2248,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,4,5,37,37,2/23/2017
,2400,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,10,0,22,20,3/7/2017
,2401,INF,INF221,PROGRAMACION ENSAMBLADOR,4,0,51,77,77,2/24/2017
,839,INF,INF221,PROGRAMACION ENSAMBLADOR,4,6,0,23,23,3/2/2017
,2285,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,1,2,38,35,2/23/2017
,2366,RED,INF221,PROGRAMACION ENSAMBLADOR,4,2,5,38,38,2/23/2017
,1068,RED,INF221,PROGRAMACION ENSAMBLADOR,4,5,0,40,40,2/23/2017
,1070,RED,INF221,PROGRAMACION ENSAMBLADOR,4,2,62,43,43,2/23/2017
,2402,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,2,53,33,33,2/24/2017
,680,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,1,82,62,61,2/22/2017
,681,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,3,0,29,29,3/2/2017
,409,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,0,90,61,61,2/22/2017
,2403,INF,INF221,PROGRAMACION ENSAMBLADOR,4,1,63,44,44,2/23/2017
,2404,RED,INF221,PROGRAMACION ENSAMBLADOR,4,2,15,39,39,2/23/2017
,468,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,1,87,52,52,2/22/2017
,658,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,3,56,43,43,3/3/2017
,328,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,2,95,52,52,2/24/2017
,469,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,1,85,41,41,2/23/2017
,530,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,3,29,43,43,2/22/2017
,851,RED,INF221,PROGRAMACION ENSAMBLADOR,4,5,81,36,36,2/24/2017
,368,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,2,56,44,44,2/24/2017
,370,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,1,51,44,44,3/29/2017
,2312,INF,INF221,PROGRAMACION ENSAMBLADOR,4,2,40,32,32,3/3/2017
,1741,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,2,52,53,52,2/22/2017
,477,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,1,51,57,49,2/22/2017
,837,INF,INF221,PROGRAMACION ENSAMBLADOR,4,1,51,57,43,2/22/2017
,1032,RED,INF221,PROGRAMACION ENSAMBLADOR,4,0,51,52,52,2/22/2017
,2263,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,0,51,22,24,2/24/2017
,2353,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,0,51,49,49,2/22/2017
,376,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,0,51,46,46,2/22/2017
,965,RED,INF221,PROGRAMACION ENSAMBLADOR,4,5,0,18,18,2/24/2017
,760,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,1,41,27,27,3/2/2017
,1000,RED,INF221,PROGRAMACION ENSAMBLADOR,4,2,40,37,37,4/6/2017
,2405,INF,INF221,PROGRAMACION ENSAMBLADOR,4,4,51,26,24,2/24/2017
,585,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,0,51,29,29,4/10/2017
,2406,INF,INF221,PROGRAMACION ENSAMBLADOR,4,5,0,35,35,3/2/2017
,667,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,2,40,52,47,2/22/2017
,2407,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,5,51,45,45,2/22/2017
,859,RED,INF221,PROGRAMACION ENSAMBLADOR,4,2,66,38,38,3/29/2017
,2360,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,2,51,39,39,2/22/2017
,2408,RED,INF221,PROGRAMACION ENSAMBLADOR,4,1,71,49,49,2/22/2017
,2322,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,7,18,26,26,3/1/2017
,901,RED,INF221,PROGRAMACION ENSAMBLADOR,4,0,51,56,48,2/22/2017
,2409,INF,INF221,PROGRAMACION ENSAMBLADOR,4,5,27,37,37,2/23/2017
,2410,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,3,6,48,48,2/22/2017
,2245,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,1,74,42,40,2/23/2017
,2338,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,1,59,43,43,2/23/2017
,2340,INF,INF221,PROGRAMACION ENSAMBLADOR,4,4,79,43,43,2/23/2017
,391,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,1,25,40,40,2/24/2017
,2411,RED,INF221,PROGRAMACION ENSAMBLADOR,4,2,86,40,40,2/22/2017
,542,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,2,1,31,31,2/24/2017
,2269,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,2,29,28,28,2/24/2017
,908,RED,INF221,PROGRAMACION ENSAMBLADOR,4,4,0,20,20,2/24/2017
,632,INF,INF221,PROGRAMACION ENSAMBLADOR,4,0,56,40,40,2/23/2017
,2412,INF,INF221,PROGRAMACION ENSAMBLADOR,4,3,51,33,33,3/7/2017
,598,RED,INF221,PROGRAMACION ENSAMBLADOR,4,1,51,51,51,2/23/2017
,2249,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,1,51,44,44,2/22/2017
,2413,INF,INF221,PROGRAMACION ENSAMBLADOR,4,4,10,26,26,2/24/2017
,633,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,1,76,41,41,2/23/2017
,1041,RED,INF221,PROGRAMACION ENSAMBLADOR,4,1,51,44,44,2/24/2017
,1042,RED,INF221,PROGRAMACION ENSAMBLADOR,4,1,51,45,45,3/29/2017
,516,INF,INF221,PROGRAMACION ENSAMBLADOR,4,1,51,42,42,2/24/2017
,545,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,5,51,34,33,2/24/2017
,2414,RED,INF221,PROGRAMACION ENSAMBLADOR,4,1,62,52,52,2/22/2017
,2252,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,2,22,38,38,3/29/2017
,2415,RED,INF221,PROGRAMACION ENSAMBLADOR,4,1,51,48,48,3/31/2017
,2257,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,0,51,41,41,2/23/2017
,1050,INF,INF221,PROGRAMACION ENSAMBLADOR,4,0,69,66,66,2/22/2017
,784,INF,INF221,PROGRAMACION ENSAMBLADOR,4,4,7,15,15,2/22/2017
,1020,RED,INF221,PROGRAMACION ENSAMBLADOR,4,1,40,39,39,2/23/2017
,936,RED,INF221,PROGRAMACION ENSAMBLADOR,4,2,23,38,38,2/23/2017
,550,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,2,8,44,44,2/22/2017
,753,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,1,51,46,46,2/24/2017
,2416,INF,INF221,PROGRAMACION ENSAMBLADOR,4,7,51,23,23,3/29/2017
,461,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,1,0,39,39,2/22/2017
,647,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,3,51,41,41,2/23/2017
,608,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,2,40,49,49,2/22/2017
,2417,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,4,51,48,48,2/24/2017
,2418,INF,INF221,PROGRAMACION ENSAMBLADOR,4,4,14,28,28,2/24/2017
,556,INF,INF221,PROGRAMACION ENSAMBLADOR,4,5,51,28,28,2/24/2017
,527,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,4,40,32,32,3/2/2017
,528,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,0,62,57,60,2/22/2017
,2370,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,1,40,44,44,2/23/2017
,757,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,1,53,35,35,2/23/2017
,2419,INF,INF221,PROGRAMACION ENSAMBLADOR,4,4,29,30,30,3/3/2017
,414,SIS,INF221,PROGRAMACION ENSAMBLADOR,4,3,20,37,34,3/7/2017
,2420,SIS,INF310,ESTRUCTURAS DE DATOS II,5,5,1,39,39,2/23/2017
,2421,SIS,INF310,ESTRUCTURAS DE DATOS II,5,7,1,36,36,2/23/2017
,2422,INF,INF310,ESTRUCTURAS DE DATOS II,5,8,1,42,42,2/23/2017
,2423,SIS,INF310,ESTRUCTURAS DE DATOS II,5,8,1,35,35,3/27/2017
,573,SIS,INF310,ESTRUCTURAS DE DATOS II,5,4,39,36,36,2/24/2017
,1741,SIS,INF310,ESTRUCTURAS DE DATOS II,5,0,53,53,52,2/22/2017
,2424,INF,INF310,ESTRUCTURAS DE DATOS II,5,5,57,41,37,2/24/2017
,2392,SIS,INF310,ESTRUCTURAS DE DATOS II,5,0,57,47,47,2/23/2017
,575,SIS,INF310,ESTRUCTURAS DE DATOS II,5,1,19,49,49,2/22/2017
,2425,INF,INF310,ESTRUCTURAS DE DATOS II,5,6,1,24,24,3/30/2017
,2426,SIS,INF310,ESTRUCTURAS DE DATOS II,5,7,10,51,51,3/27/2017
,2427,SIS,INF310,ESTRUCTURAS DE DATOS II,5,27,1,31,31,3/3/2017
,2428,INF,INF310,ESTRUCTURAS DE DATOS II,5,3,1,24,24,3/29/2017
,587,SIS,INF310,ESTRUCTURAS DE DATOS II,5,0,68,53,53,2/22/2017
,2429,INF,INF310,ESTRUCTURAS DE DATOS II,5,2,1,30,30,2/24/2017
,2430,SIS,INF310,ESTRUCTURAS DE DATOS II,5,6,51,37,38,2/23/2017
,2407,SIS,INF310,ESTRUCTURAS DE DATOS II,5,2,1,45,45,3/30/2017
,2431,INF,INF310,ESTRUCTURAS DE DATOS II,5,7,1,42,42,2/23/2017
,2432,INF,INF310,ESTRUCTURAS DE DATOS II,5,1,1,39,39,2/23/2017
,723,SIS,INF310,ESTRUCTURAS DE DATOS II,5,1,24,40,40,4/7/2017
,2433,INF,INF310,ESTRUCTURAS DE DATOS II,5,0,51,49,49,2/23/2017
,2434,INF,INF310,ESTRUCTURAS DE DATOS II,5,1,37,56,56,3/1/2017
,2435,SIS,INF310,ESTRUCTURAS DE DATOS II,5,1,62,44,44,2/22/2017
,542,SIS,INF310,ESTRUCTURAS DE DATOS II,5,3,1,31,31,2/24/2017
,2436,SIS,INF310,ESTRUCTURAS DE DATOS II,5,7,22,40,40,2/23/2017
,2437,INF,INF310,ESTRUCTURAS DE DATOS II,5,4,1,29,29,3/8/2017
,2344,SIS,INF310,ESTRUCTURAS DE DATOS II,5,1,1,49,42,4/7/2017
,2438,SIS,INF310,ESTRUCTURAS DE DATOS II,5,4,1,35,35,3/29/2017
,1750,SIS,INF310,ESTRUCTURAS DE DATOS II,5,6,31,44,44,2/22/2017
,1689,INF,INF310,ESTRUCTURAS DE DATOS II,5,6,1,26,26,3/27/2017
,2439,RED,INF310,ESTRUCTURAS DE DATOS II,5,4,40,38,38,2/24/2017
,755,SIS,INF310,ESTRUCTURAS DE DATOS II,5,6,1,34,34,2/23/2017
,2440,SIS,INF310,ESTRUCTURAS DE DATOS II,5,2,51,33,33,2/23/2017
,2441,INF,INF310,ESTRUCTURAS DE DATOS II,5,8,55,38,38,3/7/2017
,687,SIS,INF310,ESTRUCTURAS DE DATOS II,5,5,0,44,44,2/23/2017
,2442,SIS,INF310,ESTRUCTURAS DE DATOS II,5,5,0,42,42,2/24/2017
,2443,INF,INF310,ESTRUCTURAS DE DATOS II,5,4,0,38,38,2/24/2017
,346,SIS,INF310,ESTRUCTURAS DE DATOS II,5,0,68,47,47,4/7/2017
,2444,INF,INF310,ESTRUCTURAS DE DATOS II,5,3,0,27,27,3/8/2017
,2393,INF,INF310,ESTRUCTURAS DE DATOS II,5,2,0,28,28,2/24/2017
,2398,SIS,INF310,ESTRUCTURAS DE DATOS II,5,1,30,49,49,3/31/2017
